Nâng cấp bắt đầu: 23:06:40_05-10-2023
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Encode.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Encoder.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/EncodingMode.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Estimate.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Init.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/InputItem.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Mask.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/MaskNum.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Spec.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/SpecRs.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Split.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Raw.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/LICENSE | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Css.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Exception.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model/Cmyk.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model/Gray.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model/Hsl.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model/Rgb.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model/Template.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Model.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Pdf.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Spot.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-color/src/Web.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Api/Api.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Api/ApiResult.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Api/DoApi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Cache/Files.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Cache/Memcached.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Cache/Redis.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Blocker.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Database.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Error.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Optimizer.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Request.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/Server.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Core/User.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Facebook/InstantArticles.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Files/Download.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Files/Image.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Files/Upload.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Ftp/Buffer.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Ftp/Ftp.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Http/Cookie.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Http/Curl.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Http/Encoding.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Http/Http.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Http/Streams.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Seo/BotManager.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Xml/Array2XML.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/vinades/nukeviet/Zalo/Zalo.php | SUCCESS
